"","X1","easting","northing","stream_order","elevation"
"1862",5983,6172866.5,2105609.1405,3,295.649993896484
"1863",5985,6175011.5,2105609.1405,3,250.729995727539
"1864",5986,6175608.5,2105609.1405,6,227.610000610352
"1865",5987,6175818.5,2105609.1405,4,226.309997558594
"1866",5988,6175821.5,2105609.1405,4,226.800003051758
"1867",6002,6180618.5,2105609.1405,4,395.700012207031
"1868",6012,6185043.5,2105609.1405,3,791.25
"1869",6020,6187869.5,2105609.1405,4,743.900024414062
"1870",6021,6189312.5,2105609.1405,5,820.179992675781
"1871",6025,6192444.5,2105609.1405,3,1053.43005371094
"1872",6032,6157809.5,2105606.1405,3,158.600006103516
"1873",6033,6158397.5,2105606.1405,6,133.529998779297
"1874",6034,6158748.5,2105606.1405,3,134.380004882812
"1875",6035,6159126.5,2105606.1405,3,135.050003051758
"1876",6036,6159723.5,2105606.1405,3,168.059997558594
"1877",6037,6159726.5,2105606.1405,3,168.369995117188
"1878",6044,6166071.5,2105606.1405,3,401.329986572266
"1879",6045,6168678.5,2105606.1405,4,339.320007324219
"1880",6049,6170958.5,2105606.1405,3,441.320007324219
"1881",6050,6172869.5,2105606.1405,3,295.290008544922
"1882",6052,6175011.5,2105606.1405,3,250.639999389648
"1883",6053,6175608.5,2105606.1405,6,227.729995727539
"1884",6054,6175815.5,2105606.1405,4,226.210006713867
"1885",6073,6180621.5,2105606.1405,4,396.079986572266
"1886",6082,6185043.5,2105606.1405,3,790.75
"1887",6090,6187866.5,2105606.1405,4,743.700012207031
"1888",6091,6189309.5,2105606.1405,5,820.010009765625
"1889",6095,6192441.5,2105606.1405,3,1053.11999511719
"1890",6105,6157812.5,2105603.1405,3,158.360000610352
"1891",6106,6157815.5,2105603.1405,3,157.970001220703
"1892",6107,6158400.5,2105603.1405,6,133.179992675781
"1893",6108,6158745.5,2105603.1405,3,134.300003051758
"1894",6109,6159126.5,2105603.1405,3,134.839996337891
"1895",6110,6159714.5,2105603.1405,3,167.169998168945
"1896",6111,6159717.5,2105603.1405,3,167.759994506836
"1897",6112,6159720.5,2105603.1405,3,167.779998779297
"1898",6119,6166071.5,2105603.1405,3,400.429992675781
"1899",6120,6168678.5,2105603.1405,4,339.660003662109
"1900",6124,6170955.5,2105603.1405,3,439.829986572266
"1901",6125,6172869.5,2105603.1405,3,293.760009765625
"1902",6127,6175011.5,2105603.1405,3,250.639999389648
"1903",6128,6175605.5,2105603.1405,6,228.229995727539
"1904",6129,6175812.5,2105603.1405,4,226.210006713867
"1905",6156,6180624.5,2105603.1405,4,397.170013427734
"1906",6165,6185046.5,2105603.1405,3,790.359985351562
"1907",6173,6187863.5,2105603.1405,4,743.590026855469
"1908",6174,6189309.5,2105603.1405,5,819.969970703125
"1909",6178,6192441.5,2105603.1405,3,1052.73999023438
"1910",6189,6157818.5,2105600.1405,3,157.970001220703
"1911",6190,6157821.5,2105600.1405,3,157.970001220703
"1912",6191,6158403.5,2105600.1405,6,133.190002441406
"1913",6192,6158742.5,2105600.1405,3,133.479995727539
"1914",6193,6159126.5,2105600.1405,3,134.600006103516
"1915",6194,6159654.5,2105600.1405,3,166.139999389648
"1916",6195,6159657.5,2105600.1405,3,166.139999389648
"1917",6196,6159660.5,2105600.1405,3,166.139999389648
"1918",6197,6159663.5,2105600.1405,3,166.580001831055
"1919",6198,6159666.5,2105600.1405,3,167.110000610352
"1920",6199,6159669.5,2105600.1405,3,166.869995117188
"1921",6200,6159672.5,2105600.1405,3,166.660003662109
"1922",6201,6159675.5,2105600.1405,3,166.5
"1923",6202,6159678.5,2105600.1405,3,166.410003662109
"1924",6203,6159681.5,2105600.1405,3,166.710006713867
"1925",6204,6159684.5,2105600.1405,3,166.710006713867
"1926",6205,6159687.5,2105600.1405,3,167.220001220703
"1927",6206,6159690.5,2105600.1405,3,168.410003662109
"1928",6207,6159693.5,2105600.1405,3,168.410003662109
"1929",6208,6159696.5,2105600.1405,3,167.429992675781
"1930",6209,6159699.5,2105600.1405,3,167.279998779297
"1931",6210,6159702.5,2105600.1405,3,167.210006713867
"1932",6211,6159705.5,2105600.1405,3,166.889999389648
"1933",6212,6159708.5,2105600.1405,3,166.889999389648
"1934",6213,6159711.5,2105600.1405,3,167.100006103516
"1935",6220,6166071.5,2105600.1405,3,398.940002441406
"1936",6221,6168675.5,2105600.1405,4,338.630004882812
"1937",6225,6170955.5,2105600.1405,3,439.809997558594
"1938",6226,6172869.5,2105600.1405,3,293.760009765625
"1939",6228,6175014.5,2105600.1405,3,250.630004882812
"1940",6229,6175605.5,2105600.1405,6,228.309997558594
"1941",6230,6175806.5,2105600.1405,4,226.210006713867
"1942",6231,6175809.5,2105600.1405,4,226.210006713867
"1943",6251,6180627.5,2105600.1405,4,398.910003662109
"1944",6261,6185046.5,2105600.1405,3,790.320007324219
"1945",6269,6187857.5,2105600.1405,4,743.190002441406
"1946",6270,6187860.5,2105600.1405,4,743.330017089844
"1947",6271,6189309.5,2105600.1405,5,819.849975585938
"1948",6275,6192438.5,2105600.1405,3,1052.43005371094
"1949",6287,6157824.5,2105597.1405,3,158.110000610352
"1950",6288,6157827.5,2105597.1405,3,158.149993896484
"1951",6289,6157830.5,2105597.1405,3,158.820007324219
"1952",6290,6158406.5,2105597.1405,6,133.240005493164
"1953",6291,6158739.5,2105597.1405,3,132.889999389648
"1954",6292,6159129.5,2105597.1405,3,134.600006103516
"1955",6293,6159636.5,2105597.1405,3,166.970001220703
"1956",6294,6159639.5,2105597.1405,3,167.009994506836
"1957",6295,6159642.5,2105597.1405,3,166.449996948242
"1958",6296,6159645.5,2105597.1405,3,166.490005493164
"1959",6297,6159648.5,2105597.1405,3,166.490005493164
"1960",6298,6159651.5,2105597.1405,3,166.419998168945
"1961",6306,6166071.5,2105597.1405,3,398.940002441406
"1962",6307,6168675.5,2105597.1405,4,338.630004882812
"1963",6311,6170955.5,2105597.1405,3,439.809997558594
"1964",6312,6172872.5,2105597.1405,3,293.760009765625
"1965",6313,6172875.5,2105597.1405,3,290.470001220703
"1966",6315,6175014.5,2105597.1405,3,250.630004882812
"1967",6316,6175602.5,2105597.1405,6,228.309997558594
"1968",6317,6175803.5,2105597.1405,4,226.419998168945
"1969",6333,6180627.5,2105597.1405,4,398.910003662109
"1970",6343,6185046.5,2105597.1405,3,790.320007324219
"1971",6351,6187854.5,2105597.1405,4,743.099975585938
"1972",6352,6189306.5,2105597.1405,5,819.849975585938
"1973",6356,6192435.5,2105597.1405,3,1052.14001464844
"1974",6368,6157833.5,2105594.1405,3,158.539993286133
"1975",6369,6157836.5,2105594.1405,3,158.539993286133
"1976",6370,6157839.5,2105594.1405,3,158.559997558594
"1977",6371,6158409.5,2105594.1405,6,133.199996948242
"1978",6372,6158739.5,2105594.1405,3,132.729995727539
"1979",6373,6159129.5,2105594.1405,3,134.600006103516
"1980",6374,6159627.5,2105594.1405,3,167.080001831055
"1981",6375,6159630.5,2105594.1405,3,166.399993896484
"1982",6376,6159633.5,2105594.1405,3,166
"1983",6383,6166068.5,2105594.1405,3,397.149993896484
"1984",6384,6168672.5,2105594.1405,4,336.359985351562
"1985",6387,6170952.5,2105594.1405,3,439.779998779297
"1986",6388,6172878.5,2105594.1405,3,289.269989013672
"1987",6390,6175014.5,2105594.1405,3,250.990005493164
"1988",6391,6175602.5,2105594.1405,6,228.369995117188
"1989",6392,6175800.5,2105594.1405,4,226.570007324219
"1990",6408,6180630.5,2105594.1405,4,398.910003662109
"1991",6417,6185046.5,2105594.1405,3,789.880004882812
"1992",6425,6187851.5,2105594.1405,4,742.940002441406
"1993",6426,6189306.5,2105594.1405,5,819.679992675781
"1994",6430,6192435.5,2105594.1405,3,1051.80004882812
"1995",6442,6157842.5,2105591.1405,3,158.759994506836
"1996",6443,6157845.5,2105591.1405,3,157.850006103516
"1997",6444,6157848.5,2105591.1405,3,157.850006103516
"1998",6445,6158412.5,2105591.1405,6,132.960006713867
"1999",6446,6158415.5,2105591.1405,6,133.550003051758
"2000",6447,6158736.5,2105591.1405,3,132.460006713867
"2001",6448,6159132.5,2105591.1405,3,134.550003051758
"2002",6449,6159621.5,2105591.1405,3,166.470001220703
"2003",6450,6159624.5,2105591.1405,3,166.470001220703
"2004",6457,6166068.5,2105591.1405,3,395.350006103516
"2005",6458,6168672.5,2105591.1405,4,333.670013427734
"2006",6461,6170952.5,2105591.1405,3,439.040008544922
"2007",6462,6172881.5,2105591.1405,3,289.309997558594
"2008",6464,6175014.5,2105591.1405,3,252.449996948242
"2009",6465,6175599.5,2105591.1405,6,228.229995727539
"2010",6466,6175797.5,2105591.1405,4,226.830001831055
"2011",6480,6180633.5,2105591.1405,4,398.899993896484
"2012",6489,6185046.5,2105591.1405,3,789.880004882812
"2013",6497,6187848.5,2105591.1405,4,742.650024414062
"2014",6498,6189303.5,2105591.1405,5,819.25
"2015",6502,6192432.5,2105591.1405,3,1051.63000488281
"2016",6515,6157851.5,2105588.1405,3,158.75
"2017",6516,6157854.5,2105588.1405,3,159.160003662109
"2018",6517,6157857.5,2105588.1405,3,158.679992675781
"2019",6518,6157860.5,2105588.1405,3,158.679992675781
"2020",6519,6157863.5,2105588.1405,3,158.679992675781
"2021",6520,6157866.5,2105588.1405,3,159.529998779297
"2022",6521,6157869.5,2105588.1405,3,154.339996337891
"2023",6522,6157872.5,2105588.1405,3,154.339996337891
"2024",6523,6157875.5,2105588.1405,3,154.160003662109
"2025",6524,6157878.5,2105588.1405,3,153.889999389648
"2026",6525,6158418.5,2105588.1405,6,133
"2027",6526,6158421.5,2105588.1405,6,133.470001220703
"2028",6527,6158736.5,2105588.1405,3,132.449996948242
"2029",6528,6159132.5,2105588.1405,3,134.470001220703
"2030",6529,6159615.5,2105588.1405,3,166.300003051758
"2031",6530,6159618.5,2105588.1405,3,166.300003051758
"2032",6537,6166068.5,2105588.1405,3,395.25
"2033",6538,6168672.5,2105588.1405,4,333.579986572266
"2034",6541,6170952.5,2105588.1405,3,438.950012207031
"2035",6542,6172884.5,2105588.1405,3,289.309997558594
"2036",6544,6175017.5,2105588.1405,3,252.009994506836
"2037",6545,6175599.5,2105588.1405,6,228.229995727539
"2038",6546,6175791.5,2105588.1405,4,227.070007324219
"2039",6547,6175794.5,2105588.1405,4,227.089996337891
"2040",6563,6180633.5,2105588.1405,4,397.380004882812
"2041",6572,6185046.5,2105588.1405,3,789.27001953125
"2042",6580,6187845.5,2105588.1405,4,742.059997558594
"2043",6581,6189303.5,2105588.1405,5,819.039978027344
"2044",6585,6192429.5,2105588.1405,3,1051.59997558594
"2045",6598,6157881.5,2105585.1405,3,157.149993896484
"2046",6599,6157884.5,2105585.1405,3,156.770004272461
"2047",6600,6157887.5,2105585.1405,3,156.25
"2048",6601,6157890.5,2105585.1405,3,156.020004272461
"2049",6602,6157893.5,2105585.1405,3,155.889999389648
"2050",6603,6157896.5,2105585.1405,3,155.619995117188
"2051",6604,6157899.5,2105585.1405,3,155.619995117188
"2052",6605,6157902.5,2105585.1405,3,155.449996948242
"2053",6606,6157905.5,2105585.1405,3,153.119995117188
"2054",6607,6157908.5,2105585.1405,3,153.119995117188
"2055",6608,6158424.5,2105585.1405,6,133.470001220703
"2056",6609,6158427.5,2105585.1405,6,133.550003051758
"2057",6610,6158736.5,2105585.1405,3,132.360000610352
"2058",6611,6159132.5,2105585.1405,3,134.080001831055
"2059",6612,6159609.5,2105585.1405,3,165.860000610352
"2060",6613,6159612.5,2105585.1405,3,165.860000610352
"2061",6639,6166068.5,2105585.1405,3,395.25
"2062",6640,6168672.5,2105585.1405,4,339.609985351562
"2063",6643,6170949.5,2105585.1405,3,439.119995117188
"2064",6644,6172887.5,2105585.1405,3,293.570007324219
"2065",6646,6175020.5,2105585.1405,3,251.589996337891
"2066",6647,6175596.5,2105585.1405,6,228.070007324219
"2067",6648,6175788.5,2105585.1405,4,226.910003662109
"2068",6661,6180636.5,2105585.1405,4,397.350006103516
"2069",6670,6185046.5,2105585.1405,3,789.190002441406
"2070",6678,6187842.5,2105585.1405,4,741.969970703125
"2071",6679,6189300.5,2105585.1405,5,818.849975585938
"2072",6684,6192426.5,2105585.1405,3,1051.09997558594
"2073",6697,6157911.5,2105582.1405,3,152.820007324219
"2074",6698,6157914.5,2105582.1405,3,152.369995117188
"2075",6699,6157917.5,2105582.1405,3,151.880004882812
"2076",6700,6157920.5,2105582.1405,3,151.699996948242
"2077",6701,6157923.5,2105582.1405,3,151.009994506836
"2078",6702,6157926.5,2105582.1405,3,150.929992675781
"2079",6703,6157929.5,2105582.1405,3,150.929992675781
"2080",6704,6157932.5,2105582.1405,3,143.880004882812
"2081",6705,6157935.5,2105582.1405,3,143.720001220703
"2082",6706,6157938.5,2105582.1405,3,143.720001220703
"2083",6707,6157941.5,2105582.1405,3,143.720001220703
"2084",6708,6157944.5,2105582.1405,3,143.720001220703
"2085",6709,6158430.5,2105582.1405,6,133.190002441406
"2086",6710,6158433.5,2105582.1405,6,133.190002441406
"2087",6711,6158733.5,2105582.1405,3,132.830001831055
"2088",6712,6159135.5,2105582.1405,3,133.300003051758
"2089",6713,6159600.5,2105582.1405,3,165.830001831055
"2090",6714,6159603.5,2105582.1405,3,164.289993286133
"2091",6715,6159606.5,2105582.1405,3,164.289993286133
"2092",6745,6166065.5,2105582.1405,3,395.279998779297
"2093",6746,6168669.5,2105582.1405,4,335.399993896484
"2094",6749,6170949.5,2105582.1405,3,440.529998779297
"2095",6750,6172890.5,2105582.1405,3,293.170013427734
"2096",6752,6175023.5,2105582.1405,3,251.899993896484
"2097",6753,6175593.5,2105582.1405,6,227.389999389648
"2098",6754,6175785.5,2105582.1405,4,226.729995727539
"2099",6768,6180639.5,2105582.1405,4,397.279998779297
"2100",6777,6185046.5,2105582.1405,3,788.849975585938
"2101",6784,6187842.5,2105582.1405,4,741.890014648438
"2102",6785,6189300.5,2105582.1405,5,818.349975585938
"2103",6790,6192423.5,2105582.1405,3,1050.94995117188
"2104",6803,6157947.5,2105579.1405,3,142.970001220703
"2105",6804,6157950.5,2105579.1405,3,142.789993286133
"2106",6805,6157953.5,2105579.1405,3,142.160003662109
"2107",6806,6157956.5,2105579.1405,3,142.160003662109
"2108",6807,6158436.5,2105579.1405,6,133.130004882812
"2109",6808,6158439.5,2105579.1405,6,133.160003662109
"2110",6809,6158733.5,2105579.1405,3,132.570007324219
"2111",6810,6159135.5,2105579.1405,3,133.130004882812
"2112",6811,6159594.5,2105579.1405,3,164.960006713867
"2113",6812,6159597.5,2105579.1405,3,164.149993896484
"2114",6834,6166065.5,2105579.1405,3,395.320007324219
"2115",6835,6168669.5,2105579.1405,4,339.690002441406
"2116",6838,6170949.5,2105579.1405,3,440.059997558594
"2117",6839,6172893.5,2105579.1405,3,292.529998779297
"2118",6840,6172896.5,2105579.1405,3,293.029998779297
"2119",6842,6175026.5,2105579.1405,3,251.649993896484
"2120",6843,6175029.5,2105579.1405,3,250.600006103516
"2121",6844,6175032.5,2105579.1405,3,249.919998168945
"2122",6845,6175590.5,2105579.1405,6,227.169998168945
"2123",6846,6175779.5,2105579.1405,4,225.660003662109
"2124",6847,6175782.5,2105579.1405,4,226.690002441406
"2125",6864,6180642.5,2105579.1405,4,397.089996337891
"2126",6873,6185046.5,2105579.1405,3,788.849975585938
"2127",6881,6187839.5,2105579.1405,4,741.599975585938
"2128",6882,6189297.5,2105579.1405,5,818.349975585938
"2129",6888,6192423.5,2105579.1405,3,1050.59997558594
"2130",6900,6157959.5,2105576.1405,3,154.059997558594
"2131",6901,6157962.5,2105576.1405,3,148.759994506836
"2132",6902,6157965.5,2105576.1405,3,148.539993286133
"2133",6903,6158442.5,2105576.1405,6,133.139999389648
"2134",6904,6158445.5,2105576.1405,6,133.059997558594
"2135",6905,6158448.5,2105576.1405,6,133.039993286133
"2136",6906,6158451.5,2105576.1405,6,133.039993286133
"2137",6907,6158730.5,2105576.1405,3,132.539993286133
"2138",6908,6159135.5,2105576.1405,3,132.699996948242
"2139",6909,6159588.5,2105576.1405,3,165.309997558594
"2140",6910,6159591.5,2105576.1405,3,164.600006103516
"2141",6931,6166065.5,2105576.1405,3,395.109985351562
"2142",6932,6168669.5,2105576.1405,4,339.559997558594
"2143",6935,6170949.5,2105576.1405,3,439.920013427734
"2144",6936,6172899.5,2105576.1405,3,292.510009765625
"2145",6938,6175035.5,2105576.1405,3,249.960006713867
"2146",6939,6175038.5,2105576.1405,3,249.580001831055
"2147",6940,6175590.5,2105576.1405,6,227.169998168945
"2148",6941,6175776.5,2105576.1405,4,225.509994506836
"2149",6989,6180645.5,2105576.1405,4,396.940002441406
"2150",6998,6185046.5,2105576.1405,3,788.059997558594
"2151",7006,6187836.5,2105576.1405,4,741.090026855469
"2152",7007,6189297.5,2105576.1405,5,817.590026855469
"2153",7013,6192420.5,2105576.1405,3,1050.31994628906
"2154",7017,6196041.5,2105576.1405,4,865.599975585938
"2155",7027,6157968.5,2105573.1405,3,153.550003051758
"2156",7028,6157971.5,2105573.1405,3,153.130004882812
"2157",7029,6158454.5,2105573.1405,6,132.910003662109
"2158",7030,6158457.5,2105573.1405,6,132.649993896484
"2159",7031,6158460.5,2105573.1405,6,131.699996948242
"2160",7032,6158730.5,2105573.1405,3,132.440002441406
"2161",7033,6159138.5,2105573.1405,3,132.440002441406
"2162",7034,6159582.5,2105573.1405,3,164.479995727539
"2163",7035,6159585.5,2105573.1405,3,164.820007324219
"2164",7064,6166065.5,2105573.1405,3,394.959991455078
"2165",7065,6168666.5,2105573.1405,4,336.170013427734
"2166",7068,6170946.5,2105573.1405,3,439.549987792969
"2167",7069,6172902.5,2105573.1405,3,292.720001220703
"2168",7071,6175041.5,2105573.1405,3,249.539993286133
"2169",7072,6175587.5,2105573.1405,6,226.779998779297
"2170",7073,6175773.5,2105573.1405,4,224.759994506836
"2171",7094,6180648.5,2105573.1405,4,397.059997558594
"2172",7103,6185046.5,2105573.1405,3,787.77001953125
"2173",7111,6187833.5,2105573.1405,4,741.090026855469
"2174",7112,6189294.5,2105573.1405,5,817.590026855469
"2175",7118,6192417.5,2105573.1405,3,1049.39001464844
"2176",7122,6196044.5,2105573.1405,4,865.530029296875
"2177",7133,6157974.5,2105570.1405,3,152.830001831055
"2178",7134,6157977.5,2105570.1405,3,152.830001831055
"2179",7135,6158463.5,2105570.1405,6,131.190002441406
"2180",7136,6158466.5,2105570.1405,6,131.190002441406
"2181",7137,6158469.5,2105570.1405,6,130.910003662109
"2182",7138,6158472.5,2105570.1405,6,130.850006103516
"2183",7139,6158727.5,2105570.1405,3,132.440002441406
"2184",7140,6159138.5,2105570.1405,3,132
"2185",7141,6159576.5,2105570.1405,3,163.669998168945
"2186",7142,6159579.5,2105570.1405,3,164.059997558594
"2187",7210,6166065.5,2105570.1405,3,394.720001220703
"2188",7211,6168666.5,2105570.1405,4,338.190002441406
"2189",7214,6170946.5,2105570.1405,3,438.670013427734
"2190",7215,6172905.5,2105570.1405,3,292.720001220703
"2191",7217,6175044.5,2105570.1405,3,249.610000610352
"2192",7218,6175584.5,2105570.1405,6,226.589996337891
"2193",7219,6175770.5,2105570.1405,4,224.759994506836
"2194",7231,6180648.5,2105570.1405,4,397.059997558594
"2195",7240,6185046.5,2105570.1405,3,788.869995117188
"2196",7248,6187833.5,2105570.1405,4,741.419982910156
"2197",7249,6189294.5,2105570.1405,5,817.330017089844
"2198",7255,6192414.5,2105570.1405,3,1048.36999511719
"2199",7259,6196047.5,2105570.1405,4,865.489990234375
"2200",7271,6157980.5,2105567.1405,3,152.619995117188
"2201",7272,6157983.5,2105567.1405,3,152.619995117188
"2202",7273,6158475.5,2105567.1405,6,130.800003051758
"2203",7274,6158478.5,2105567.1405,6,130.800003051758
"2204",7275,6158481.5,2105567.1405,6,130.800003051758
"2205",7276,6158727.5,2105567.1405,3,132.440002441406
"2206",7277,6159141.5,2105567.1405,3,131.850006103516
"2207",7278,6159573.5,2105567.1405,3,163.630004882812
"2208",7327,6166065.5,2105567.1405,3,394.510009765625
"2209",7328,6168663.5,2105567.1405,4,338.190002441406
"2210",7331,6170946.5,2105567.1405,3,438.420013427734
"2211",7332,6172908.5,2105567.1405,3,294.965515136719
"2212",7334,6175047.5,2105567.1405,3,249.440002441406
"2213",7335,6175581.5,2105567.1405,6,226.380004882812
"2214",7336,6175767.5,2105567.1405,4,225.350006103516
"2215",7352,6180651.5,2105567.1405,4,397.079986572266
"2216",7361,6185049.5,2105567.1405,3,786.880004882812
"2217",7368,6187830.5,2105567.1405,4,740.919982910156
"2218",7369,6189291.5,2105567.1405,5,817.700012207031
"2219",7375,6192411.5,2105567.1405,3,1047.86999511719
"2220",7379,6196050.5,2105567.1405,4,865.030029296875
"2221",7380,6196053.5,2105567.1405,4,865.530029296875
"2222",7403,6157986.5,2105564.1405,3,152.399993896484
"2223",7404,6158484.5,2105564.1405,6,130.869995117188
"2224",7405,6158487.5,2105564.1405,6,130.850006103516
"2225",7406,6158727.5,2105564.1405,3,132.580001831055
"2226",7407,6159141.5,2105564.1405,3,131.830001831055
"2227",7408,6159567.5,2105564.1405,3,164.009994506836
"2228",7409,6159570.5,2105564.1405,3,163.630004882812
"2229",7428,6166065.5,2105564.1405,3,394.420013427734
"2230",7429,6168663.5,2105564.1405,4,337.739990234375
"2231",7433,6170943.5,2105564.1405,3,437.450012207031
"2232",7434,6172911.5,2105564.1405,3,294.839630126953
"2233",7436,6175047.5,2105564.1405,3,250.639999389648
"2234",7437,6175581.5,2105564.1405,6,226.339996337891
"2235",7438,6175764.5,2105564.1405,4,225.970001220703
"2236",7462,6180654.5,2105564.1405,4,397.429992675781
"2237",7471,6185049.5,2105564.1405,3,786.700012207031
"2238",7479,6187830.5,2105564.1405,4,742.080017089844
"2239",7480,6189291.5,2105564.1405,5,817.609985351562
"2240",7486,6192408.5,2105564.1405,3,1047.42004394531
"2241",7490,6196056.5,2105564.1405,4,866.030029296875
"2242",7517,6157989.5,2105561.1405,3,152.160003662109
"2243",7518,6158490.5,2105561.1405,6,130.839996337891
"2244",7519,6158493.5,2105561.1405,6,130.949996948242
"2245",7520,6158496.5,2105561.1405,6,131.220001220703
"2246",7521,6158724.5,2105561.1405,3,132.860000610352
"2247",7522,6159144.5,2105561.1405,3,131.839996337891
"2248",7523,6159564.5,2105561.1405,3,164.059997558594
"2249",7587,6166065.5,2105561.1405,3,394.420013427734
"2250",7588,6168660.5,2105561.1405,4,337.519989013672
"2251",7591,6170943.5,2105561.1405,3,437.450012207031
"2252",7592,6172911.5,2105561.1405,3,294.839630126953
"2253",7594,6175050.5,2105561.1405,3,249.639999389648
"2254",7595,6175578.5,2105561.1405,6,226.199996948242
"2255",7596,6175761.5,2105561.1405,4,226.809997558594
"2256",7615,6180657.5,2105561.1405,4,397.290008544922
"2257",7626,6185049.5,2105561.1405,3,786.700012207031
"2258",7634,6187827.5,2105561.1405,4,740.690002441406
"2259",7635,6189288.5,2105561.1405,5,817.22998046875
"2260",7641,6192408.5,2105561.1405,3,1047.42004394531
"2261",7645,6196059.5,2105561.1405,4,867.320007324219
"2262",7696,6157992.5,2105558.1405,3,152.059997558594
"2263",7697,6158499.5,2105558.1405,6,131.229995727539
"2264",7698,6158502.5,2105558.1405,6,131.229995727539
"2265",7699,6158724.5,2105558.1405,3,132.550003051758
"2266",7700,6159144.5,2105558.1405,3,131.789993286133
"2267",7701,6159561.5,2105558.1405,3,164.119995117188
"2268",7725,6166065.5,2105558.1405,3,394.420013427734
"2269",7726,6168660.5,2105558.1405,4,337.350006103516
"2270",7729,6170940.5,2105558.1405,3,436.940002441406
"2271",7730,6172914.5,2105558.1405,3,288.450012207031
"2272",7732,6175053.5,2105558.1405,3,249.580001831055
"2273",7733,6175575.5,2105558.1405,6,225.660003662109
"2274",7734,6175758.5,2105558.1405,4,225.660003662109
"2275",7747,6180660.5,2105558.1405,4,397.410003662109
"2276",7760,6185049.5,2105558.1405,3,786.539978027344
"2277",7769,6187824.5,2105558.1405,4,740.419982910156
"2278",7770,6189285.5,2105558.1405,5,816.429992675781
"2279",7776,6192405.5,2105558.1405,3,1047.25
"2280",7780,6196062.5,2105558.1405,4,869.5
"2281",7812,6157995.5,2105555.1405,3,152.039993286133
"2282",7813,6158505.5,2105555.1405,6,130.970001220703
"2283",7814,6158508.5,2105555.1405,6,131.059997558594
"2284",7815,6158721.5,2105555.1405,3,132.690002441406
"2285",7816,6159147.5,2105555.1405,3,131.630004882812
"2286",7817,6159555.5,2105555.1405,3,163.850006103516
"2287",7818,6159558.5,2105555.1405,3,163.889999389648
"2288",7840,6166065.5,2105555.1405,3,394.420013427734
"2289",7841,6168657.5,2105555.1405,4,336.660003662109
"2290",7844,6170940.5,2105555.1405,3,436.940002441406
"2291",7845,6172914.5,2105555.1405,3,288.450012207031
"2292",7847,6175056.5,2105555.1405,3,249.720001220703
"2293",7848,6175575.5,2105555.1405,6,225.940002441406
"2294",7849,6175755.5,2105555.1405,4,224.139999389648
"2295",7863,6180663.5,2105555.1405,4,397.429992675781
"2296",7864,6180666.5,2105555.1405,4,397.309997558594
"2297",7876,6185049.5,2105555.1405,3,786.239990234375
"2298",7885,6187824.5,2105555.1405,4,740.539978027344
"2299",7886,6189285.5,2105555.1405,5,816.429992675781
"2300",7892,6192402.5,2105555.1405,3,1048.2099609375
"2301",7896,6196065.5,2105555.1405,4,869.5
"2302",7899,6197898.5,2105555.1405,4,989.390014648438
"2303",7928,6157998.5,2105552.1405,3,151.809997558594
"2304",7929,6158511.5,2105552.1405,6,131.179992675781
"2305",7930,6158514.5,2105552.1405,6,131.240005493164
"2306",7931,6158721.5,2105552.1405,3,132.539993286133
"2307",7932,6159147.5,2105552.1405,3,131.369995117188
"2308",7933,6159552.5,2105552.1405,3,163.850006103516
"2309",7949,6166065.5,2105552.1405,3,394.910003662109
"2310",7950,6168654.5,2105552.1405,4,336.130004882812
"2311",7953,6170937.5,2105552.1405,3,436.850006103516
"2312",7954,6172917.5,2105552.1405,3,291.010009765625
"2313",7956,6175059.5,2105552.1405,3,249.380004882812
"2314",7957,6175572.5,2105552.1405,6,225.529998779297
"2315",7958,6175752.5,2105552.1405,4,223.820007324219
"2316",7970,6180669.5,2105552.1405,4,397.309997558594
